"Time","BPS-AOT","BPS-JIT","EPS-AOT","EPS-JIT","FUS-AOT","FUS-JIT","SRS-AOT","SRS-JIT"
2024-04-29 18:22:54,,,,,,0.0414 ms,,
2024-04-29 18:22:55,,,,,,0.0553 ms,,
2024-04-29 18:22:56,,,,,,0.0502 ms,,
2024-04-29 18:22:57,,,,,,0.0878 ms,,
2024-04-29 18:22:58,,,,,,0.0398 ms,,
2024-04-29 18:22:59,,,,,,0.0343 ms,,
2024-04-29 18:23:00,,,,,,0.0376 ms,,
2024-04-29 18:23:01,,,,,,0.0199 ms,,
2024-04-29 18:23:02,,,,,,0.0392 ms,,
2024-04-29 18:23:03,,,,,,0.0327 ms,,
2024-04-29 18:23:04,,,,,,0.0323 ms,,
2024-04-29 18:23:05,,,,,,0.0335 ms,,
2024-04-29 18:23:06,,,,,,0.0423 ms,,
2024-04-29 18:23:07,,,,,,0.0462 ms,,
2024-04-29 18:23:08,,,,,,0.0487 ms,,
2024-04-29 18:23:09,,,,,,0.0555 ms,,
2024-04-29 18:23:10,,,,,,,,
2024-04-29 18:23:11,,,,,,,,
2024-04-29 18:23:12,,,,,,,,
2024-04-29 18:23:13,,,,,0.0280 ms,,,
2024-04-29 18:23:14,,,,,0.0650 ms,,,
2024-04-29 18:23:15,,,,,0.0470 ms,,,
2024-04-29 18:23:16,,,,,0.0445 ms,,,
2024-04-29 18:23:17,,,,,0.0540 ms,,,
2024-04-29 18:23:18,,,,,0.0541 ms,,,
2024-04-29 18:23:19,,,,,0.0411 ms,,,
2024-04-29 18:23:20,,,,,0.0366 ms,,,
2024-04-29 18:23:21,,,,,0.0397 ms,,,
2024-04-29 18:23:22,,,,,0.0417 ms,,,
2024-04-29 18:23:23,,,,,0.0333 ms,,,
2024-04-29 18:23:24,,,,,0.0271 ms,,,
2024-04-29 18:23:25,,,,,0.0258 ms,,,
2024-04-29 18:23:26,,,,,0.0222 ms,,,
2024-04-29 18:23:27,,,,,0.0176 ms,,,
2024-04-29 18:23:28,,,,,0.0248 ms,,,
2024-04-29 18:23:29,,,,,0.0451 ms,,,
2024-04-29 18:23:30,,,,,0.0381 ms,,,
2024-04-29 18:23:31,,,,,0.0336 ms,,,
2024-04-29 18:23:32,,,,,0.0240 ms,,,
2024-04-29 18:23:33,,,,,0.0350 ms,,,
2024-04-29 18:23:34,,,,,,,,
2024-04-29 18:23:35,,,,,,,,
2024-04-29 18:23:36,,,,,,,,
2024-04-29 18:23:37,,,,,,,,
2024-04-29 18:23:38,,,,0.0270 ms,,,,
2024-04-29 18:23:39,,,,0.0820 ms,,,,
2024-04-29 18:23:40,,,,0.0515 ms,,,,
2024-04-29 18:23:41,,,,0.192 ms,,,,
2024-04-29 18:23:42,,,,0.0590 ms,,,,
2024-04-29 18:23:43,,,,0.0461 ms,,,,
2024-04-29 18:23:44,,,,0.0406 ms,,,,
2024-04-29 18:23:45,,,,0.0378 ms,,,,
2024-04-29 18:23:46,,,,0.0402 ms,,,,
2024-04-29 18:23:47,,,,0.0825 ms,,,,
2024-04-29 18:23:48,,,,0.0391 ms,,,,
2024-04-29 18:23:49,,,,0.0426 ms,,,,
2024-04-29 18:23:50,,,,0.0430 ms,,,,
2024-04-29 18:23:51,,,,0.0304 ms,,,,
2024-04-29 18:23:52,,,,0.0403 ms,,,,
2024-04-29 18:23:53,,,,0.0282 ms,,,,
2024-04-29 18:23:54,,,,0.0359 ms,,,,
2024-04-29 18:23:55,,,,0.0356 ms,,,,
2024-04-29 18:23:56,,,,0.0700 ms,,,,
2024-04-29 18:23:57,,,,0.0413 ms,,,,
2024-04-29 18:23:58,,,,,,,,
2024-04-29 18:23:59,,,,,,,,
2024-04-29 18:24:00,,,,,,,,
2024-04-29 18:24:01,,,0.177 ms,,,,,
2024-04-29 18:24:02,,,0.0413 ms,,,,,
2024-04-29 18:24:03,,,0.0562 ms,,,,,
2024-04-29 18:24:04,,,0.0473 ms,,,,,
2024-04-29 18:24:05,,,0.0594 ms,,,,,
2024-04-29 18:24:06,,,0.0406 ms,,,,,
2024-04-29 18:24:07,,,0.0465 ms,,,,,
2024-04-29 18:24:08,,,0.0659 ms,,,,,
2024-04-29 18:24:09,,,0.0422 ms,,,,,
2024-04-29 18:24:10,,,0.0475 ms,,,,,
2024-04-29 18:24:11,,,0.0227 ms,,,,,
2024-04-29 18:24:12,,,0.0551 ms,,,,,
2024-04-29 18:24:13,,,0.0358 ms,,,,,
2024-04-29 18:24:14,,,0.146 ms,,,,,
2024-04-29 18:24:15,,,0.0342 ms,,,,,
2024-04-29 18:24:16,,,0.0285 ms,,,,,
2024-04-29 18:24:17,,,0.0229 ms,,,,,
2024-04-29 18:24:18,,,0.0421 ms,,,,,
2024-04-29 18:24:19,,,0.0565 ms,,,,,
2024-04-29 18:24:20,,,0.0205 ms,,,,,
2024-04-29 18:24:21,,,0.0350 ms,,,,,
2024-04-29 18:24:22,,,,,,,,
2024-04-29 18:24:23,,,,,,,,
2024-04-29 18:24:24,,0.0565 ms,,,,,,
2024-04-29 18:24:25,,0.0320 ms,,,,,,
2024-04-29 18:24:26,,0.0384 ms,,,,,,
2024-04-29 18:24:27,,0.0313 ms,,,,,,
2024-04-29 18:24:28,,0.0550 ms,,,,,,
2024-04-29 18:24:29,,0.0340 ms,,,,,,
2024-04-29 18:24:30,,0.0234 ms,,,,,,
2024-04-29 18:24:31,,0.0336 ms,,,,,,
2024-04-29 18:24:32,,0.0215 ms,,,,,,
2024-04-29 18:24:33,,0.0349 ms,,,,,,
2024-04-29 18:24:34,,0.0305 ms,,,,,,
2024-04-29 18:24:35,,0.0278 ms,,,,,,
2024-04-29 18:24:36,,0.0196 ms,,,,,,
2024-04-29 18:24:37,,0.0251 ms,,,,,,
2024-04-29 18:24:38,,0.0186 ms,,,,,,
2024-04-29 18:24:39,,0.0315 ms,,,,,,
2024-04-29 18:24:40,,0.0266 ms,,,,,,
2024-04-29 18:24:41,,0.0402 ms,,,,,,
2024-04-29 18:24:42,,0.0424 ms,,,,,,
2024-04-29 18:24:43,,0.0713 ms,,,,,,
2024-04-29 18:24:44,,0.0270 ms,,,,,,
2024-04-29 18:24:45,,,,,,,,
2024-04-29 18:24:46,,,,,,,,
2024-04-29 18:24:47,0.0120 ms,,,,,,,
2024-04-29 18:24:48,0.0520 ms,,,,,,,
2024-04-29 18:24:49,0.0474 ms,,,,,,,
2024-04-29 18:24:50,0.0569 ms,,,,,,,
2024-04-29 18:24:51,0.0489 ms,,,,,,,
2024-04-29 18:24:52,0.0436 ms,,,,,,,
2024-04-29 18:24:53,0.0405 ms,,,,,,,
2024-04-29 18:24:54,0.0362 ms,,,,,,,
2024-04-29 18:24:55,0.0365 ms,,,,,,,
2024-04-29 18:24:56,0.0347 ms,,,,,,,
2024-04-29 18:24:57,0.0191 ms,,,,,,,
2024-04-29 18:24:58,0.0163 ms,,,,,,,
2024-04-29 18:24:59,0.0172 ms,,,,,,,
2024-04-29 18:25:00,0.0234 ms,,,,,,,
2024-04-29 18:25:01,0.0199 ms,,,,,,,
2024-04-29 18:25:02,0.0310 ms,,,,,,,
2024-04-29 18:25:03,0.0268 ms,,,,,,,
2024-04-29 18:25:04,0.0404 ms,,,,,,,
2024-04-29 18:25:05,0.130 ms,,,,,,,
2024-04-29 18:25:06,0.0268 ms,,,,,,,
2024-04-29 18:25:07,0.0200 ms,,,,,,,
2024-04-29 18:25:08,,,,,,,,
2024-04-29 18:25:09,,,,,,,,
2024-04-29 18:25:10,,,,,,,,
2024-04-29 18:25:11,,,,,,,,
2024-04-29 18:25:12,,,,,,,,
2024-04-29 18:25:13,,,,,,,,
2024-04-29 18:25:14,,,,,,,,
2024-04-29 18:25:15,,,,,,,,
2024-04-29 18:25:16,,,,,,,,
2024-04-29 18:25:17,,,,,,,,
2024-04-29 18:25:18,,,,,,,,
2024-04-29 18:25:19,,,,,,,,
2024-04-29 18:25:20,,,,,,,,
2024-04-29 18:25:21,,,,,,,,
2024-04-29 18:25:22,,,,,,,,
2024-04-29 18:25:23,,,,,,,,
2024-04-29 18:25:24,,,,,,,,
2024-04-29 18:25:25,,,,,,,,
2024-04-29 18:25:26,,,,,,,,
2024-04-29 18:25:27,,,,,,,,
2024-04-29 18:25:28,,,,,,,,
2024-04-29 18:25:29,,,,,,,,
2024-04-29 18:25:30,,,,,,,,
2024-04-29 18:25:31,,,,,,,,
2024-04-29 18:25:32,,,,,,,,
2024-04-29 18:25:33,,,,,,,,
2024-04-29 18:25:34,,,,,,,,
2024-04-29 18:25:35,,,,,,,,
2024-04-29 18:25:36,,,,,,,,
2024-04-29 18:25:37,,,,,,,,
2024-04-29 18:25:38,,,,,,,,
2024-04-29 18:25:39,,,,,,,,
2024-04-29 18:25:40,,,,,,,,
2024-04-29 18:25:41,,,,,,,,
2024-04-29 18:25:42,,,,,,,,
2024-04-29 18:25:43,,,,,,,,
2024-04-29 18:25:44,,,,,,,,
2024-04-29 18:25:45,,,,,,,,
2024-04-29 18:25:46,,,,,,,,
2024-04-29 18:25:47,,,,,,,,
2024-04-29 18:25:48,,,,,,,,
2024-04-29 18:25:49,,,,,,,,
2024-04-29 18:25:50,,,,,,,,
2024-04-29 18:25:51,,,,,,,,
2024-04-29 18:25:52,,,,,,,,
2024-04-29 18:25:53,,,,,,,,
2024-04-29 18:25:54,,,,,,,,
2024-04-29 18:25:55,,,,,,,,
2024-04-29 18:25:56,,,,,,,,
2024-04-29 18:25:57,,,,,,,,
2024-04-29 18:25:58,,,,,,,,
2024-04-29 18:25:59,,,,,,,,
2024-04-29 18:26:00,,,,,,,,
2024-04-29 18:26:01,,,,,,,,
2024-04-29 18:26:02,,,,,,,,
2024-04-29 18:26:03,,,,,,,,
2024-04-29 18:26:04,,,,,,,,
2024-04-29 18:26:05,,,,,,,,
2024-04-29 18:26:06,,,,,,,,
2024-04-29 18:26:07,,,,,,,,
2024-04-29 18:26:08,,,,,,,,
2024-04-29 18:26:09,,,,,,,,
2024-04-29 18:26:10,,,,,,,,
2024-04-29 18:26:11,,,,,,,,
2024-04-29 18:26:12,,,,,,,,
2024-04-29 18:26:13,,,,,,,,
2024-04-29 18:26:14,,,,,,,,
2024-04-29 18:26:15,,,,,,,,
2024-04-29 18:26:16,,,,,,,,
2024-04-29 18:26:17,,,,,,,,
2024-04-29 18:26:18,,,,,,,,
2024-04-29 18:26:19,,,,,,,,
2024-04-29 18:26:20,,,,,,,,
2024-04-29 18:26:21,,,,,,,,
2024-04-29 18:26:22,,,,,,,,
2024-04-29 18:26:23,,,,,,,,
2024-04-29 18:26:24,,,,,,,,
2024-04-29 18:26:25,,,,,,,,
2024-04-29 18:26:26,,,,,,,,
2024-04-29 18:26:27,,,,,,,,
2024-04-29 18:26:28,,,,,,,,
2024-04-29 18:26:29,,,,,,,,
2024-04-29 18:26:30,,,,,,,,
2024-04-29 18:26:31,,,,,,,,
2024-04-29 18:26:32,,,,,,,,
2024-04-29 18:26:33,,,,,,,,
2024-04-29 18:26:34,,,,,,,,
2024-04-29 18:26:35,,,,,,,,
2024-04-29 18:26:36,,,,,,,,
2024-04-29 18:26:37,,,,,,,,
2024-04-29 18:26:38,,,,,,,,
2024-04-29 18:26:39,,,,,,,,
2024-04-29 18:26:40,,,,,,,,
2024-04-29 18:26:41,,,,,,,,
2024-04-29 18:26:42,,,,,,,,
2024-04-29 18:26:43,,,,,,,,
2024-04-29 18:26:44,,,,,,,,
2024-04-29 18:26:45,,,,,,,,
2024-04-29 18:26:46,,,,,,,,
2024-04-29 18:26:47,,,,,,,,
2024-04-29 18:26:48,,,,,,,,
2024-04-29 18:26:49,,,,,,,,
2024-04-29 18:26:50,,,,,,,,
2024-04-29 18:26:51,,,,,,,,
2024-04-29 18:26:52,,,,,,,,
2024-04-29 18:26:53,,,,,,,,
2024-04-29 18:26:54,,,,,,,,
2024-04-29 18:26:55,,,,,,,,
2024-04-29 18:26:56,,,,,,,,
2024-04-29 18:26:57,,,,,,,,
2024-04-29 18:26:58,,,,,,,,
2024-04-29 18:26:59,,,,,,,,
2024-04-29 18:27:00,,,,,,,,
2024-04-29 18:27:01,,,,,,,,
2024-04-29 18:27:02,,,,,,,,
2024-04-29 18:27:03,,,,,,,,
2024-04-29 18:27:04,,,,,,,,
2024-04-29 18:27:05,,,,,,,,
2024-04-29 18:27:06,,,,,,,,
2024-04-29 18:27:07,,,,,,,,
2024-04-29 18:27:08,,,,,,,,
2024-04-29 18:27:09,,,,,,,,
2024-04-29 18:27:10,,,,,,,,
2024-04-29 18:27:11,,,,,,,,
2024-04-29 18:27:12,,,,,,,,
2024-04-29 18:27:13,,,,,,,,
2024-04-29 18:27:14,,,,,,,,
2024-04-29 18:27:15,,,,,,,,
2024-04-29 18:27:16,,,,,,,,
2024-04-29 18:27:17,,,,,,,,
2024-04-29 18:27:18,,,,,,,,
2024-04-29 18:27:19,,,,,,,,
2024-04-29 18:27:20,,,,,,,,
2024-04-29 18:27:21,,,,,,,,
2024-04-29 18:27:22,,,,,,,,
2024-04-29 18:27:23,,,,,,,,
2024-04-29 18:27:24,,,,,,,,
2024-04-29 18:27:25,,,,,,,,
2024-04-29 18:27:26,,,,,,,,
2024-04-29 18:27:27,,,,,,,,
2024-04-29 18:27:28,,,,,,,,
2024-04-29 18:27:29,,,,,,,,
2024-04-29 18:27:30,,,,,,,,
2024-04-29 18:27:31,,,,,,,,
2024-04-29 18:27:32,,,,,,,,
2024-04-29 18:27:33,,,,,,,,
2024-04-29 18:27:34,,,,,,,,
2024-04-29 18:27:35,,,,,,,,
2024-04-29 18:27:36,,,,,,,,
2024-04-29 18:27:37,,,,,,,,
2024-04-29 18:27:38,,,,,,,,
2024-04-29 18:27:39,,,,,,,,
2024-04-29 18:27:40,,,,,,,,
2024-04-29 18:27:41,,,,,,,,
2024-04-29 18:27:42,,,,,,,,
2024-04-29 18:27:43,,,,,,,,
2024-04-29 18:27:44,,,,,,,,
2024-04-29 18:27:45,,,,,,,,
2024-04-29 18:27:46,,,,,,,,
2024-04-29 18:27:47,,,,,,,,
2024-04-29 18:27:48,,,,,,,,
2024-04-29 18:27:49,,,,,,,,
2024-04-29 18:27:50,,,,,,,,
2024-04-29 18:27:51,,,,,,,,
2024-04-29 18:27:52,,,,,,,,
2024-04-29 18:27:53,,,,,,,,
2024-04-29 18:27:54,,,,,,,,
2024-04-29 18:27:55,,,,,,,,
2024-04-29 18:27:56,,,,,,,,
2024-04-29 18:27:57,,,,,,,,
2024-04-29 18:27:58,,,,,,,,
2024-04-29 18:27:59,,,,,,,,
2024-04-29 18:28:00,,,,,,,,
2024-04-29 18:28:01,,,,,,,,
2024-04-29 18:28:02,,,,,,,,
2024-04-29 18:28:03,,,,,,,,
2024-04-29 18:28:04,,,,,,,,
2024-04-29 18:28:05,,,,,,,,
2024-04-29 18:28:06,,,,,,,,
2024-04-29 18:28:07,,,,,,,,
2024-04-29 18:28:08,,,,,,,,
2024-04-29 18:28:09,,,,,,,,
2024-04-29 18:28:10,,,,,,,,
2024-04-29 18:28:11,,,,,,,,
2024-04-29 18:28:12,,,,,,,,
2024-04-29 18:28:13,,,,,,,,
2024-04-29 18:28:14,,,,,,,,
2024-04-29 18:28:15,,,,,,,,
2024-04-29 18:28:16,,,,,,,,
2024-04-29 18:28:17,,,,,,,,
2024-04-29 18:28:18,,,,,,,,
2024-04-29 18:28:19,,,,,,,,
2024-04-29 18:28:20,,,,,,,,
2024-04-29 18:28:21,,,,,,,,
2024-04-29 18:28:22,,,,,,,,
2024-04-29 18:28:23,,,,,,,,
2024-04-29 18:28:24,,,,,,,,
2024-04-29 18:28:25,,,,,,,,
2024-04-29 18:28:26,,,,,,,,
2024-04-29 18:28:27,,,,,,,,
2024-04-29 18:28:28,,,,,,,,
2024-04-29 18:28:29,,,,,,,,
2024-04-29 18:28:30,,,,,,,,
2024-04-29 18:28:31,,,,,,,,
2024-04-29 18:28:32,,,,,,,,
2024-04-29 18:28:33,,,,,,,,
2024-04-29 18:28:34,,,,,,,,
2024-04-29 18:28:35,,,,,,,,
2024-04-29 18:28:36,,,,,,,,
2024-04-29 18:28:37,,,,,,,,
2024-04-29 18:28:38,,,,,,,,
2024-04-29 18:28:39,,,,,,,,
2024-04-29 18:28:40,,,,,,,,
2024-04-29 18:28:41,,,,,,,,
2024-04-29 18:28:42,,,,,,,,
2024-04-29 18:28:43,,,,,,,,
2024-04-29 18:28:44,,,,,,,,
2024-04-29 18:28:45,,,,,,,,
2024-04-29 18:28:46,,,,,,,,
2024-04-29 18:28:47,,,,,,,,
2024-04-29 18:28:48,,,,,,,,
2024-04-29 18:28:49,,,,,,,,
2024-04-29 18:28:50,,,,,,,,
2024-04-29 18:28:51,,,,,,,,
2024-04-29 18:28:52,,,,,,,,
2024-04-29 18:28:53,,,,,,,,
2024-04-29 18:28:54,,,,,,,,
2024-04-29 18:28:55,,,,,,,,
2024-04-29 18:28:56,,,,,,,,
2024-04-29 18:28:57,,,,,,,,
2024-04-29 18:28:58,,,,,,,,
2024-04-29 18:28:59,,,,,,,,
2024-04-29 18:29:00,,,,,,,,
2024-04-29 18:29:01,,,,,,,,
2024-04-29 18:29:02,,,,,,,,
2024-04-29 18:29:03,,,,,,,,
2024-04-29 18:29:04,,,,,,,,
2024-04-29 18:29:05,,,,,,,,
2024-04-29 18:29:06,,,,,,,,
2024-04-29 18:29:07,,,,,,,,
2024-04-29 18:29:08,,,,,,,,
2024-04-29 18:29:09,,,,,,,,
2024-04-29 18:29:10,,,,,,,,
2024-04-29 18:29:11,,,,,,,,
2024-04-29 18:29:12,,,,,,,,
2024-04-29 18:29:13,,,,,,,,
2024-04-29 18:29:14,,,,,,,,
2024-04-29 18:29:15,,,,,,,,
2024-04-29 18:29:16,,,,,,,,
2024-04-29 18:29:17,,,,,,,,
2024-04-29 18:29:18,,,,,,,,
2024-04-29 18:29:19,,,,,,,,
2024-04-29 18:29:20,,,,,,,,
2024-04-29 18:29:21,,,,,,,,
2024-04-29 18:29:22,,,,,,,,
2024-04-29 18:29:23,,,,,,,,
2024-04-29 18:29:24,,,,,,,,
2024-04-29 18:29:25,,,,,,,,
2024-04-29 18:29:26,,,,,,,,
2024-04-29 18:29:27,,,,,,,,
2024-04-29 18:29:28,,,,,,,,
2024-04-29 18:29:29,,,,,,,,
2024-04-29 18:29:30,,,,,,,,
2024-04-29 18:29:31,,,,,,,,
2024-04-29 18:29:32,,,,,,,,
2024-04-29 18:29:33,,,,,,,,
2024-04-29 18:29:34,,,,,,,,
2024-04-29 18:29:35,,,,,,,,
2024-04-29 18:29:36,,,,,,,,
2024-04-29 18:29:37,,,,,,,,
2024-04-29 18:29:38,,,,,,,,
2024-04-29 18:29:39,,,,,,,,
2024-04-29 18:29:40,,,,,,,,
2024-04-29 18:29:41,,,,,,,,
2024-04-29 18:29:42,,,,,,,,
2024-04-29 18:29:43,,,,,,,,
2024-04-29 18:29:44,,,,,,,,
2024-04-29 18:29:45,,,,,,,,
2024-04-29 18:29:46,,,,,,,,
2024-04-29 18:29:47,,,,,,,,
2024-04-29 18:29:48,,,,,,,,
2024-04-29 18:29:49,,,,,,,,
2024-04-29 18:29:50,,,,,,,,
2024-04-29 18:29:51,,,,,,,,
2024-04-29 18:29:52,,,,,,,,
2024-04-29 18:29:53,,,,,,,,
2024-04-29 18:29:54,,,,,,,,
2024-04-29 18:29:55,,,,,,,,
2024-04-29 18:29:56,,,,,,,,
2024-04-29 18:29:57,,,,,,,,
2024-04-29 18:29:58,,,,,,,,
2024-04-29 18:29:59,,,,,,,,
2024-04-29 18:30:00,,,,,,,,
2024-04-29 18:30:01,,,,,,,,
2024-04-29 18:30:02,,,,,,,,
2024-04-29 18:30:03,,,,,,,,
